Timestamp,Session ID,Referrer,Destination,Device Type,Total Time (seconds),Clicks,IP,City,Proxy,Status,Error Reason
2026-01-29 13:29:04,9a8b40da,https://bengali.news18.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,85,2,176.227.240.59,,,SUCCESS,
2026-01-29 13:29:33,f43bbbdf,https://bornfitness.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,108,0,176.227.240.59,,,SUCCESS,
2026-01-29 13:30:13,c157801a,https://bollywoodshaadis.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,68,3,176.227.240.61,,,SUCCESS,
2026-01-29 13:30:39,3df1f128,https://www.ajitjalandhar.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,96,2,176.227.240.61,,,SUCCESS,
2026-01-29 13:30:39,c005d0b2,https://m.webmd.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,139,1,176.227.240.61,,,SUCCESS,
2026-01-29 13:31:11,1673de6b,https://elbebe.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,130,0,176.227.240.61,,,SUCCESS,
2026-01-29 13:31:17,77ab5ae1,https://gadgetsandwearables.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,104,1,176.227.240.61,,,SUCCESS,
2026-01-29 13:31:52,02940459,https://healthcentral.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,99,1,176.227.240.61,,,SUCCESS,
2026-01-29 13:32:07,476c8005,https://pricedekho.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,88,1,176.227.240.61,,,SUCCESS,
2026-01-29 13:32:11,8f82f5ce,https://prabhatkhabar.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,91,1,176.227.240.61,,,SUCCESS,
2026-01-29 13:32:34,325148a0,https://www.vegrecipesofindia.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,42,1,176.227.240.61,,,FAIL,"Page.goto: net::ERR_ABORTED at https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus
Call log:
  - navigating to ""https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus"", waiting until ""domcontentloaded""
"
2026-01-29 13:32:53,0a45a646,https://inquisitr.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,95,2,176.227.240.61,,,SUCCESS,
2026-01-29 13:32:55,fa1f44bb,https://www.cookingkhajana.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,103,2,176.227.240.61,,,SUCCESS,
2026-01-29 13:33:13,55511b73,https://elle.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,65,3,176.227.240.61,,,SUCCESS,
2026-01-29 13:33:25,a5cec5bc,https://www.saamana.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,74,3,176.227.240.61,,,SUCCESS,
2026-01-29 13:34:10,a54c6ddb,https://cricketcountry.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,76,2,176.227.240.61,,,SUCCESS,
2026-01-29 13:34:10,9f8fff48,https://www.keralakaumudi.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,95,2,176.227.240.61,,,SUCCESS,
2026-01-29 13:34:27,4acfe0d4,https://haribhoomi.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,92,1,176.227.240.61,,,SUCCESS,
2026-01-29 13:34:40,a10bee73,https://indiatvnews.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,87,2,176.227.240.69,,,SUCCESS,
2026-01-29 13:34:59,a17062ef,https://taxguru.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,93,2,176.227.240.69,,,SUCCESS,
2026-01-29 13:35:26,f416a83a,https://www.hotstar.com/in/channels/star-maa,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,58,2,176.227.240.71,,,SUCCESS,
2026-01-29 13:36:11,e5d3be0b,https://mykhel.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,120,2,176.227.240.71,,,SUCCESS,
2026-01-29 13:36:12,b1f88cd3,https://gadgetstripe.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,122,2,176.227.240.71,,,SUCCESS,
2026-01-29 13:36:24,5dc49040,https://mayoclinic.org,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,103,2,176.227.240.71,,,SUCCESS,
2026-01-29 13:36:39,ee6a471b,https://tv9telugu.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,72,3,176.227.240.71,,,SUCCESS,
2026-01-29 13:36:54,28a56679,https://www.samayaepaper.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,114,2,176.227.240.71,,,SUCCESS,
2026-01-29 13:37:12,89242833,https://www.businesstoday.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,61,3,176.227.240.71,,,SUCCESS,
2026-01-29 13:37:29,843a356e,https://m.gsmarena.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,65,3,176.227.240.71,,,SUCCESS,
2026-01-29 13:37:40,95b3b802,https://odia.news18.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,61,3,176.227.240.71,,,SUCCESS,
2026-01-29 13:37:50,e1e938f3,https://news24online.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,98,0,176.227.240.71,,,SUCCESS,
2026-01-29 13:38:01,96f9d0d3,https://dainiktribuneonline.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,67,3,176.227.240.71,,,SUCCESS,
2026-01-29 13:38:12,e15f0d32,https://drugs.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,42,1,176.227.240.71,,,FAIL,"Page.goto: net::ERR_CONNECTION_CLOSED at https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus
Call log:
  - navigating to ""https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus"", waiting until ""domcontentloaded""
"
2026-01-29 13:38:26,77c5b748,https://mindbodygreen.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,73,3,176.227.240.71,,,SUCCESS,
2026-01-29 13:38:31,d3b7999c,https://momjunction.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,18,0,176.227.240.51,,,FAIL,"Page.goto: net::ERR_CERT_DATE_INVALID at https://momjunction.com/
Call log:
  - navigating to ""https://momjunction.com/"", waiting until ""domcontentloaded""
"
2026-01-29 13:39:00,efe5a12c,https://www.businessinsider.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,58,3,176.227.240.71,,,SUCCESS,
2026-01-29 13:39:43,c824db52,https://www.hindustantimes.com/lifestyle/brunch,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,112,2,176.227.240.71,,,SUCCESS,
2026-01-29 13:39:47,902ba73b,https://thehindu.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,80,2,176.227.240.51,,,SUCCESS,
2026-01-29 13:39:56,b4715f71,https://www.anandabazar.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,136,2,176.227.240.71,,,SUCCESS,
2026-01-29 13:40:06,5b44806b,https://activebeat.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,95,2,176.227.240.51,,,SUCCESS,
2026-01-29 13:40:23,dae8b6bc,https://firstcry.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,83,1,176.227.240.51,,,SUCCESS,
2026-01-29 13:40:54,d13a525b,https://news18.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,70,3,176.227.240.51,,,SUCCESS,
2026-01-29 13:41:07,e6a081be,https://tamil.news18.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,70,3,176.227.240.51,,,SUCCESS,
2026-01-29 13:41:35,e9dc8d8e,https://madhyamam.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,107,1,176.227.240.51,,,SUCCESS,
2026-01-29 13:41:36,e6fda9ea,https://economictimes.indiatimes.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,73,3,176.227.240.51,,,SUCCESS,
2026-01-29 13:41:40,f43ce556,https://cinekerala.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,4,0,176.227.240.51,,,FAIL,"Page.goto: net::ERR_CERT_COMMON_NAME_INVALID at https://cinekerala.in/
Call log:
  - navigating to ""https://cinekerala.in/"", waiting until ""domcontentloaded""
"
2026-01-29 13:41:51,62345ee7,https://www.deepika.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,104,3,176.227.240.51,,,SUCCESS,
2026-01-29 13:42:14,f9f7eb5c,https://medindia.net,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,66,2,176.227.240.51,,,SUCCESS,
2026-01-29 13:42:41,a571fc55,https://www.esakal.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,64,3,176.227.240.51,,,SUCCESS,
2026-01-29 13:42:44,585aebb1,https://www.nasdaq.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,110,1,176.227.240.51,,,SUCCESS,
2026-01-29 13:43:09,af8aca04,https://karnatakatoday.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,25,0,176.227.240.51,,,FAIL,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://karnatakatoday.in/
Call log:
  - navigating to ""https://karnatakatoday.in/"", waiting until ""domcontentloaded""
"
2026-01-29 13:43:21,61f720ef,https://www.navatelangana.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,101,1,176.227.240.51,,,SUCCESS,
2026-01-29 13:43:28,342393fe,https://healthtechinsider.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,74,2,176.227.240.51,,,SUCCESS,
2026-01-29 13:43:35,df16b09a,https://www.telugupost.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,104,1,176.227.240.51,,,SUCCESS,
2026-01-29 13:43:53,bc2514ea,https://www.malayalam.samayam.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,25,0,176.227.240.75,,,FAIL,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://www.malayalam.samayam.com/
Call log:
  - navigating to ""https://www.malayalam.samayam.com/"", waiting until ""domcontentloaded""
"
2026-01-29 13:43:59,72cb860a,https://www.eonline.com/,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,78,2,176.227.240.51,,,SUCCESS,
2026-01-29 13:44:17,79faf4ec,https://9gag.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,67,3,176.227.240.51,,,SUCCESS,
2026-01-29 13:45:10,693bd9bf,https://auditiondate.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,108,2,176.227.240.75,,,SUCCESS,
2026-01-29 13:45:17,86f2c81b,https://www.prajasakti.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,84,2,176.227.240.75,,,SUCCESS,
2026-01-29 13:45:38,dd9c9ad2,https://leanitup.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,28,0,176.227.240.75,,,FAIL,"Page.goto: net::ERR_CONNECTION_CLOSED at https://leanitup.com/
Call log:
  - navigating to ""https://leanitup.com/"", waiting until ""domcontentloaded""
"
2026-01-29 13:45:40,1679d477,https://ndtv.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,125,2,176.227.240.75,,,SUCCESS,
2026-01-29 13:45:43,5782db4b,https://tv9kannada.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,86,1,176.227.240.75,,,SUCCESS,
2026-01-29 13:46:18,2a265eb2,https://fertilityfactor.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,138,1,176.227.240.75,,,SUCCESS,
2026-01-29 13:46:33,8596bed3,https://tripadvisor.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,75,1,176.227.240.75,,,SUCCESS,
2026-01-29 13:46:51,3d2756a2,https://financialexpress.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,73,3,176.227.240.75,,,SUCCESS,
2026-01-29 13:47:16,5927de0b,https://dailynewskerala.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,25,0,176.227.240.73,,,FAIL,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://dailynewskerala.in/
Call log:
  - navigating to ""https://dailynewskerala.in/"", waiting until ""domcontentloaded""
"
2026-01-29 13:47:48,fe3d7ea8,https://www.reuters.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,128,1,176.227.240.75,,,SUCCESS,
2026-01-29 13:47:50,47b9540d,https://tinybuddha.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,91,2,176.227.240.75,,,SUCCESS,
2026-01-29 13:47:53,112e0426,https://indiabix.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,129,1,176.227.240.75,,,SUCCESS,
2026-01-29 13:48:19,e04ce2bf,https://telugustop.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,62,3,176.227.240.73,,,SUCCESS,
2026-01-29 13:48:44,edd03353,https://www.sonima.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,130,1,176.227.240.75,,,SUCCESS,
2026-01-29 13:49:05,4b031c82,https://cricketaddictor.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,75,3,176.227.240.73,,,SUCCESS,
2026-01-29 13:49:28,792a551e,https://forbes.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,95,2,176.227.240.73,,,SUCCESS,
2026-01-29 13:49:37,41af2805,https://timesbull.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,77,1,176.227.240.23,,,SUCCESS,
2026-01-29 13:49:55,f3c40899,https://www.tarunbharat.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,126,2,176.227.240.73,,,SUCCESS,
2026-01-29 13:50:13,6c800d27,https://thehindubusinessline.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,89,2,176.227.240.23,,,SUCCESS,
2026-01-29 13:50:36,d65fd82e,https://www.awwwards.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,68,2,176.227.240.23,,,SUCCESS,
2026-01-29 13:50:38,06f74d09,https://www.tv9telugu.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,92,3,176.227.240.23,,,SUCCESS,
2026-01-29 13:50:59,bece8fcd,https://kannada.filmibeat.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,82,3,176.227.240.23,,,SUCCESS,
2026-01-29 13:51:45,e9e25e32,https://businesschief.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,92,3,176.227.240.23,,,SUCCESS,
2026-01-29 13:51:51,60c485b4,https://malayalam.filmibeat.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,74,3,176.227.240.23,,,SUCCESS,
2026-01-29 13:52:04,579f7070,https://sakshi.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,128,2,176.227.240.23,,,SUCCESS,
2026-01-29 13:52:20,6d65bcd4,https://www.samayaepaper.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,101,2,176.227.240.23,,,SUCCESS,
2026-01-29 13:52:53,b5a1b513,https://business-standard.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,desktop,48,2,176.227.240.23,,,FAIL,"Page.goto: net::ERR_TIMED_OUT at https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus
Call log:
  - navigating to ""https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus"", waiting until ""domcontentloaded""
"
2026-01-29 13:53:35,b0708bd0,https://indianexpress.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,156,3,176.227.240.23,,,SUCCESS,
2026-01-29 13:53:39,2f01a89f,https://businessinsider.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,114,2,176.227.240.23,,,SUCCESS,
2026-01-29 13:53:58,af39f918,https://m.activebeat.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,98,2,176.227.240.23,,,SUCCESS,
2026-01-29 13:54:03,96499e7f,https://tastyrecipes.in,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,131,0,176.227.240.23,,,SUCCESS,
2026-01-29 13:54:07,703dc980,https://thehindubusinessline.com,https://www.timesofindiadigital.com/?utm_source=Januskoncepts&utm_medium=google&utm_campaign=testing&utm_id=janus,mobile,74,3,176.227.240.23,,,SUCCESS,
